,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,isFraud
5570281,290198.92,290198.92,0.0,0.0,0.0,TRANSFER,1
6010865,1186725.39,1186725.39,0.0,0.0,0.0,TRANSFER,1
2382170,590229.26,590229.26,0.0,0.0,0.0,TRANSFER,1
6170480,1676936.79,1676936.79,0.0,0.0,0.0,TRANSFER,1
1059507,1515291.19,1515291.19,0.0,234869.29,1750160.47,CASH_OUT,1
4718485,282018.0,282018.0,0.0,0.0,0.0,TRANSFER,1
2826946,9960382.4,9960382.4,0.0,95048.58,10055430.98,CASH_OUT,1
6181227,2202575.1,2202575.1,0.0,0.0,0.0,TRANSFER,1
1511351,5477272.72,5477272.72,0.0,0.0,5477272.72,CASH_OUT,1
6013665,133632.24,133632.24,0.0,71836828.02,71970460.27,CASH_OUT,1
2875796,182666.85,182666.85,0.0,51743.92,234410.77,CASH_OUT,1
5159631,10000000.0,10653151.55,653151.55,0.0,0.0,TRANSFER,1
6079657,2871898.5,2871898.5,0.0,0.0,2871898.5,CASH_OUT,1
6040749,4241.44,4241.44,0.0,256363.03,260604.47,CASH_OUT,1
2340338,2339743.18,2339743.18,0.0,0.0,0.0,TRANSFER,1
3143902,75708.87,75708.87,0.0,4816.38,80525.25,CASH_OUT,1
6020330,4152435.91,4152435.91,0.0,0.0,0.0,TRANSFER,1
6304738,168303.36,168303.36,0.0,0.0,0.0,TRANSFER,1
3956890,722832.95,722832.95,0.0,0.0,722832.95,CASH_OUT,1
2382151,486060.16,486060.16,0.0,0.0,486060.16,CASH_OUT,1
574713,217231.0,217231.0,0.0,0.0,0.0,TRANSFER,1
2729565,94261.84,94261.84,0.0,112303.11,206564.95,CASH_OUT,1
6272946,20278.62,20278.62,0.0,0.0,0.0,TRANSFER,1
5563750,1159831.33,1159831.33,0.0,728217.86,1888049.19,CASH_OUT,1
6187267,22117.99,22117.99,0.0,0.0,0.0,TRANSFER,1
5724274,10000000.0,10000000.0,0.0,141403.34,10141403.34,CASH_OUT,1
4785663,348952.97,348952.97,0.0,203323.19,552276.17,CASH_OUT,1
5551044,4961093.21,4961093.21,0.0,0.0,4961093.21,CASH_OUT,1
3628710,24279.32,24279.32,0.0,0.0,0.0,TRANSFER,1
5563495,879810.51,879810.51,0.0,0.0,0.0,TRANSFER,1
6248335,196385.55,196385.55,0.0,0.0,196385.55,CASH_OUT,1
576001,369186.87,369186.87,0.0,36224.11,405410.97,CASH_OUT,1
6231478,1170213.18,1170213.18,0.0,236605.22,1406818.41,CASH_OUT,1
2753224,5131896.17,5131896.17,0.0,0.0,0.0,TRANSFER,1
6353930,1494146.93,1494146.93,0.0,0.0,0.0,TRANSFER,1
6118810,116974.87,116974.87,0.0,735380.64,852355.51,CASH_OUT,1
6102371,232315.43,232315.43,0.0,20819035.38,21051350.81,CASH_OUT,1
1035480,2169679.91,2169679.91,0.0,0.0,2169679.91,CASH_OUT,1
6291222,202952.03,202952.03,0.0,2738806.2,2941758.22,CASH_OUT,1
6168629,2100951.58,2100951.58,0.0,0.0,0.0,TRANSFER,1
3187434,103949.5,103949.5,0.0,0.0,103949.5,CASH_OUT,1
6017066,475693.24,475693.24,0.0,0.0,0.0,TRANSFER,1
5563705,10000000.0,44892193.09,34892193.09,0.0,0.0,TRANSFER,1
1059556,803794.53,803794.53,0.0,0.0,0.0,TRANSFER,1
6336980,116636.06,116636.06,0.0,0.0,116636.06,CASH_OUT,1
3925696,6249265.86,6249265.86,0.0,0.0,6249265.86,CASH_OUT,1
6015238,9265.43,9265.43,0.0,0.0,0.0,TRANSFER,1
6121272,37436.78,37436.78,0.0,0.0,0.0,TRANSFER,1
1059542,137508.01,137508.01,0.0,0.0,0.0,TRANSFER,1
1059509,130653.37,130653.37,0.0,89246.77,219900.14,CASH_OUT,1
4538401,618381.01,618381.01,0.0,856512.38,1474893.39,CASH_OUT,1
6194206,161016.65,161016.65,0.0,0.0,0.0,TRANSFER,1
6259935,277582.53,277582.53,0.0,0.0,277582.53,CASH_OUT,1
2285659,1736804.93,1736804.93,0.0,0.0,0.0,TRANSFER,1
2382174,54380.21,54380.21,0.0,0.0,0.0,TRANSFER,1
6259035,2095699.93,2095699.93,0.0,0.0,0.0,TRANSFER,1
6259954,2011285.35,2011285.35,0.0,0.0,0.0,TRANSFER,1
6311686,198043.93,198043.93,0.0,0.0,0.0,TRANSFER,1
2801141,8752000.36,8752000.36,0.0,0.0,0.0,TRANSFER,1
3900641,160296.55,160296.55,0.0,0.0,0.0,TRANSFER,1
1030359,3857176.83,3857176.83,0.0,0.0,0.0,TRANSFER,1
343300,31074.0,31074.0,0.0,0.0,0.0,TRANSFER,1
6055673,224570.45,224570.45,0.0,0.0,0.0,TRANSFER,1
2382129,594229.77,594229.77,0.0,823098.06,1417327.83,CASH_OUT,1
2801145,1150717.15,1150717.15,0.0,0.0,0.0,TRANSFER,1
6281830,253648.68,253648.68,0.0,0.0,253648.68,CASH_OUT,1
1030563,12619.29,12619.29,0.0,0.0,0.0,TRANSFER,1
6010946,398041.98,398041.98,0.0,422191.28,820233.26,CASH_OUT,1
1030708,305817.12,305817.12,0.0,0.0,305817.12,CASH_OUT,1
6308239,537539.97,537539.97,0.0,0.0,0.0,TRANSFER,1
2801110,285376.6,285376.6,0.0,2719914.68,3005291.27,CASH_OUT,1
6286333,619502.08,619502.08,0.0,4755457.2,5374959.28,CASH_OUT,1
1030494,374178.28,374178.28,0.0,616364.57,990542.85,CASH_OUT,1
6122723,342970.95,342970.95,0.0,0.0,0.0,TRANSFER,1
1059582,1486955.35,1486955.35,0.0,0.0,0.0,TRANSFER,1
6362368,2232257.71,2232257.71,0.0,0.0,0.0,TRANSFER,1
6293078,429257.45,429257.45,0.0,0.0,429257.45,CASH_OUT,1
5562382,617882.66,617882.66,0.0,0.0,0.0,TRANSFER,1
6362507,10000000.0,10000000.0,0.0,2571402.25,12571402.25,CASH_OUT,1
4785673,802417.45,802417.45,0.0,49645.31,852062.77,CASH_OUT,1
1932230,106642.43,106642.43,0.0,4622.5,111264.92,CASH_OUT,1
667085,113338.99,113338.99,0.0,0.0,0.0,TRANSFER,1
6187233,2561698.04,2561698.04,0.0,93471.68,2655169.72,CASH_OUT,1
6200816,884821.37,884821.37,0.0,1628388.92,2513210.29,CASH_OUT,1
3814234,441892.92,441892.92,0.0,0.0,0.0,TRANSFER,1
6261065,564263.94,564263.94,0.0,1087753.58,1652017.52,CASH_OUT,1
3953153,7109453.78,7109453.78,0.0,0.0,0.0,TRANSFER,1
999221,155761.29,155761.29,0.0,0.0,0.0,TRANSFER,1
584083,214975.9,214975.9,0.0,0.0,0.0,TRANSFER,1
6276616,711932.67,711932.67,0.0,0.0,0.0,TRANSFER,1
911853,29988.0,29988.0,0.0,0.0,0.0,TRANSFER,1
6362487,59677.48,59677.48,0.0,2249904.97,2309582.45,CASH_OUT,1
1506706,343999.8,343999.8,0.0,0.0,0.0,TRANSFER,1
1070140,222097.11,222097.11,0.0,0.0,0.0,TRANSFER,1
5792470,19511.35,19511.35,0.0,18785.78,38297.13,CASH_OUT,1
1059615,7060216.94,7060216.94,0.0,194244.35,7254461.29,CASH_OUT,1
3593088,68230.32,68230.32,0.0,0.0,68230.32,CASH_OUT,1
1464442,6783.47,6783.47,0.0,88745.55,95529.02,CASH_OUT,1
1030479,1028326.5,1028326.5,0.0,0.0,0.0,TRANSFER,1
6266411,10000000.0,12542664.27,2542664.27,0.0,0.0,TRANSFER,1
1030429,104957.85,104957.85,0.0,0.0,0.0,TRANSFER,1
2036947,5363594.86,5363594.86,0.0,134472.24,5498067.11,CASH_OUT,1
4388717,5863.97,5863.97,0.0,0.0,5863.97,CASH_OUT,1
6166980,45116.24,45116.24,0.0,0.0,45116.24,CASH_OUT,1
576357,378204.02,378204.02,0.0,0.0,378204.02,CASH_OUT,1
369526,305627.0,305627.0,0.0,0.0,0.0,TRANSFER,1
6358056,16514.64,16514.64,0.0,0.0,0.0,TRANSFER,1
2976141,317787.12,317787.12,0.0,11292122.38,11609909.5,CASH_OUT,1
4105589,1011249.64,1011249.64,0.0,56305.88,1067555.52,CASH_OUT,1
6074076,10000000.0,10000000.0,0.0,195275.73,10195275.73,CASH_OUT,1
1059549,1762680.47,1762680.47,0.0,3039981.66,4802662.12,CASH_OUT,1
6168710,357882.83,357882.83,0.0,901329.73,1259212.55,CASH_OUT,1
6131926,74436.56,74436.56,0.0,0.0,0.0,TRANSFER,1
1030610,239473.85,239473.85,0.0,729245.09,968718.94,CASH_OUT,1
36026,556218.01,556218.01,0.0,0.0,0.0,TRANSFER,1
1070144,8097183.22,8097183.22,0.0,0.0,0.0,TRANSFER,1
6261067,76133.19,76133.19,0.0,0.0,76133.19,CASH_OUT,1
6039445,305183.84,305183.84,0.0,0.0,0.0,TRANSFER,1
6362520,417103.68,417103.68,0.0,0.0,0.0,TRANSFER,1
6027393,913684.05,913684.05,0.0,410443.03,1324127.08,CASH_OUT,1
1932177,1777674.32,1777674.32,0.0,0.0,0.0,TRANSFER,1
6351068,289177.34,289177.34,0.0,0.0,289177.34,CASH_OUT,1
6168655,788855.1,788855.1,0.0,0.0,0.0,TRANSFER,1
3081034,2684260.67,2684260.67,0.0,0.0,0.0,TRANSFER,1
3959931,165368.59,165368.59,0.0,19946.26,185314.85,CASH_OUT,1
6039580,3488355.65,3488355.65,0.0,177670.78,3666026.43,CASH_OUT,1
6282441,766257.55,766257.55,0.0,46141756.44,46908013.99,CASH_OUT,1
6348539,7435751.59,7435751.59,0.0,0.0,0.0,TRANSFER,1
1059608,36847.9,36847.9,0.0,0.0,0.0,TRANSFER,1
3187327,1782737.6,1782737.6,0.0,0.0,0.0,TRANSFER,1
1746976,1336901.11,1336901.11,0.0,0.0,1336901.11,CASH_OUT,1
6168337,22824.08,22824.08,0.0,22244.35,45068.43,CASH_OUT,1
1040185,1454592.61,1454592.61,0.0,0.0,0.0,TRANSFER,1
6351207,306691.05,306691.05,0.0,0.0,0.0,TRANSFER,1
5160995,282332.91,282332.91,0.0,0.0,0.0,TRANSFER,1
6292083,5652739.69,5652739.69,0.0,1662631.92,7315371.62,CASH_OUT,1
6020319,67921.66,67921.66,0.0,338544.14,406465.81,CASH_OUT,1
5359753,385567.18,385567.18,0.0,0.0,385567.18,CASH_OUT,1
1030735,4022408.76,4022408.76,0.0,0.0,0.0,TRANSFER,1
3208445,299298.5,299298.5,0.0,30615.0,329913.5,CASH_OUT,1
1931271,19244.9,19244.9,0.0,264512.88,283757.78,CASH_OUT,1
5988261,1675153.28,1675153.28,0.0,0.0,0.0,TRANSFER,1
4387662,1467324.96,1467324.96,0.0,75565.92,1542890.88,CASH_OUT,1
6052702,1248344.84,1248344.84,0.0,0.0,1248344.84,CASH_OUT,1
6168735,8208916.0,8208916.0,0.0,0.0,0.0,TRANSFER,1
3959649,196149.04,196149.04,0.0,193203.94,389352.99,CASH_OUT,1
3635892,982414.06,982414.06,0.0,0.0,0.0,TRANSFER,1
3611003,642364.74,642364.74,0.0,0.0,0.0,TRANSFER,1
6262267,49965.92,49965.92,0.0,0.0,0.0,TRANSFER,1
2729564,94261.84,94261.84,0.0,0.0,0.0,TRANSFER,1
6273192,182739.36,182739.36,0.0,0.0,0.0,TRANSFER,1
1931844,147649.37,147649.37,0.0,1276920.56,1424569.93,CASH_OUT,1
6030597,87167.88,87167.88,0.0,421005.27,508173.15,CASH_OUT,1
6039449,832811.84,832811.84,0.0,0.0,0.0,TRANSFER,1
5538565,1465173.76,1465173.76,0.0,0.0,1465173.76,CASH_OUT,1
6175292,3968964.4,3968964.4,0.0,0.0,0.0,TRANSFER,1
6012210,369505.41,369505.41,0.0,141459.77,510965.18,CASH_OUT,1
3956315,28636.24,28636.24,0.0,24561.4,53197.64,CASH_OUT,1
6202695,2149658.47,2149658.47,0.0,0.0,2149658.47,CASH_OUT,1
6200310,1489916.19,1489916.19,0.0,3239862.61,4729778.79,CASH_OUT,1
955158,1649818.97,1649818.97,0.0,560704.68,2210523.64,CASH_OUT,1
1030290,6215.44,6215.44,0.0,191197.42,197412.85,CASH_OUT,1
6201645,60633.76,60633.76,0.0,164662.14,225295.9,CASH_OUT,1
1431439,375141.86,375141.86,0.0,0.0,0.0,TRANSFER,1
6266407,10000000.0,32542664.27,22542664.27,0.0,0.0,TRANSFER,1
1410162,11653.98,11653.98,0.0,341465.93,325869.89,CASH_OUT,1
2015677,887941.44,887941.44,0.0,0.0,0.0,TRANSFER,1
6116669,181224.98,181224.98,0.0,23302.75,204527.73,CASH_OUT,1
1030686,152331.26,152331.26,0.0,676868.23,829199.49,CASH_OUT,1
1473282,370382.39,370382.39,0.0,601219.23,971601.62,CASH_OUT,1
5563767,964544.37,964544.37,0.0,0.0,0.0,TRANSFER,1
6272966,99165.12,99165.12,0.0,0.0,0.0,TRANSFER,1
5170865,376059.27,376059.27,0.0,0.0,376059.27,CASH_OUT,1
4472588,21580.37,21580.37,0.0,0.0,21580.37,CASH_OUT,1
5462543,17216.14,17216.14,0.0,30730.87,47947.01,CASH_OUT,1
1059682,85408.24,85408.24,0.0,0.0,0.0,TRANSFER,1
1030723,72547.29,72547.29,0.0,0.0,0.0,TRANSFER,1
2729494,927620.44,927620.44,0.0,0.0,927620.44,CASH_OUT,1
6030116,7009.93,7009.93,0.0,0.0,0.0,TRANSFER,1
5994345,267564.83,267564.83,0.0,0.0,267564.83,CASH_OUT,1
178668,222048.71,0.0,0.0,2979.0,225027.71,CASH_OUT,1
6361419,66941.04,66941.04,0.0,1062325.54,1129266.57,CASH_OUT,1
6362403,9065.44,9065.44,0.0,757856.9,766922.34,CASH_OUT,1
6064035,1380940.73,1380940.73,0.0,185939.03,1566879.76,CASH_OUT,1
1533289,1581441.8,1581441.8,0.0,0.0,0.0,TRANSFER,1
6018860,404185.57,404185.57,0.0,113577.26,517762.83,CASH_OUT,1
2217633,8142605.46,8142605.46,0.0,1400966.7,9543572.16,CASH_OUT,1
6201899,155002.83,155002.83,0.0,0.0,0.0,TRANSFER,1
2736953,296699.39,296699.39,0.0,0.0,0.0,TRANSFER,1
2801101,248242.32,248242.32,0.0,0.0,0.0,TRANSFER,1
6049706,1214511.61,1214511.61,0.0,0.0,0.0,TRANSFER,1
2065131,955505.54,955505.54,0.0,466930.46,1422436.0,CASH_OUT,1
1485275,455372.54,455372.54,0.0,316179.07,771551.61,CASH_OUT,1
5704605,505571.43,505571.43,0.0,167528.29,673099.71,CASH_OUT,1
5987999,438983.45,438983.45,0.0,0.0,0.0,TRANSFER,1
3188082,248962.83,248962.83,0.0,0.0,248962.83,CASH_OUT,1
3616584,296212.67,296212.67,0.0,88494.23,384706.9,CASH_OUT,1
6272939,10000000.0,10000000.0,0.0,2160858.93,12160858.93,CASH_OUT,1
1725963,32872.0,32872.0,0.0,0.0,0.0,TRANSFER,1
6296009,10000000.0,10000000.0,0.0,16889.8,10016889.8,CASH_OUT,1
3542880,175597.64,175597.64,0.0,376762.66,552360.3,CASH_OUT,1
1030410,148188.84,148188.84,0.0,194134.25,342323.08,CASH_OUT,1
5996389,34839.32,34839.32,0.0,0.0,0.0,TRANSFER,1
1030764,737285.03,737285.03,0.0,0.0,737285.03,CASH_OUT,1
1030279,1093155.19,1093155.19,0.0,0.0,0.0,TRANSFER,1
12179,164.0,164.0,0.0,0.0,0.0,TRANSFER,1
2197235,164213.17,164213.17,0.0,0.0,0.0,TRANSFER,1
5563764,1195842.37,1195842.37,0.0,0.0,1195842.37,CASH_OUT,1
5987902,124202.04,124202.04,0.0,0.0,0.0,TRANSFER,1
6343983,466218.08,466218.08,0.0,0.0,0.0,TRANSFER,1
2756585,3996798.71,3996798.71,0.0,0.0,0.0,TRANSFER,1
6305422,1430050.84,1430050.84,0.0,0.0,0.0,TRANSFER,1
6281777,916886.3,916886.3,0.0,0.0,0.0,TRANSFER,1
4388785,148305.3,148305.3,0.0,0.0,148305.3,CASH_OUT,1
2599037,246402.71,246402.71,0.0,0.0,0.0,TRANSFER,1
6065293,550231.35,550231.35,0.0,919044.92,1469276.27,CASH_OUT,1
6351246,1820864.64,1820864.64,0.0,1116665.47,2937530.11,CASH_OUT,1
3697536,191427.4,191427.4,0.0,0.0,0.0,TRANSFER,1
5980150,429257.45,429257.45,0.0,0.0,429257.45,CASH_OUT,1
1030395,332138.32,332138.32,0.0,0.0,0.0,TRANSFER,1
6276874,1732090.28,1732090.28,0.0,0.0,0.0,TRANSFER,1
6358554,69724.85,69724.85,0.0,0.0,0.0,TRANSFER,1
2324509,237642.64,237642.64,0.0,113161.91,350804.55,CASH_OUT,1
6020342,880975.83,880975.83,0.0,0.0,0.0,TRANSFER,1
6276620,246250.77,246250.77,0.0,0.0,0.0,TRANSFER,1
6020367,1760061.57,1760061.57,0.0,142305.44,1902367.02,CASH_OUT,1
5552699,113921.02,113921.02,0.0,0.0,113921.02,CASH_OUT,1
3600454,273408.94,273408.94,0.0,0.0,0.0,TRANSFER,1
6151538,105097.16,105097.16,0.0,1965333.76,2070430.91,CASH_OUT,1
4279005,16734.61,16734.61,0.0,0.0,0.0,TRANSFER,1
6281508,1005346.72,1005346.72,0.0,0.0,0.0,TRANSFER,1
2897552,497526.17,497526.17,0.0,0.0,0.0,TRANSFER,1
6362588,114149.44,114149.44,0.0,0.0,0.0,TRANSFER,1
6055687,9593838.63,9593838.63,0.0,0.0,0.0,TRANSFER,1
1511365,3178915.22,3178915.22,0.0,690831.94,3869747.17,CASH_OUT,1
303660,59385.67,59385.67,0.0,74371.0,133756.67,CASH_OUT,1
1030630,61178.51,61178.51,0.0,238787.35,299965.86,CASH_OUT,1
6272927,69912.57,69912.57,0.0,13393300.5,13463213.07,CASH_OUT,1
3614293,103078.52,103078.52,0.0,0.0,0.0,TRANSFER,1
1293870,3263443.15,3263443.15,0.0,0.0,0.0,TRANSFER,1
6044580,25616.71,25616.71,0.0,0.0,0.0,TRANSFER,1
3489833,2684142.41,2684142.41,0.0,209538.74,2893681.15,CASH_OUT,1
6259970,265680.73,265680.73,0.0,0.0,0.0,TRANSFER,1
1510106,66448.19,66448.19,0.0,5042513.19,5108961.38,CASH_OUT,1
580450,3295227.84,3295227.84,0.0,0.0,4002861.53,CASH_OUT,1
3187683,74076.48,74076.48,0.0,0.0,0.0,TRANSFER,1
6583,216422.0,216422.0,0.0,0.0,0.0,TRANSFER,1
6272974,114253.58,114253.58,0.0,0.0,0.0,TRANSFER,1
6064975,575082.97,575082.97,0.0,0.0,575082.97,CASH_OUT,1
6031443,1499869.54,1499869.54,0.0,9546574.32,11046443.85,CASH_OUT,1
6168667,776303.43,776303.43,0.0,0.0,0.0,TRANSFER,1
6262275,59649.33,59649.33,0.0,0.0,0.0,TRANSFER,1
3214347,1306690.61,1306690.61,0.0,108351.28,1415041.89,CASH_OUT,1
6118262,1303029.52,1303029.52,0.0,0.0,0.0,TRANSFER,1
1059294,31329.62,31329.62,0.0,99659.09,130988.71,CASH_OUT,1
2361318,10000000.0,10000000.0,0.0,2876.18,10002876.18,CASH_OUT,1
3486421,29280.46,29280.46,0.0,35970.91,65251.38,CASH_OUT,1
919658,350789.59,350789.59,0.0,0.0,276871.71,TRANSFER,1
3670120,2246118.53,2246118.53,0.0,0.0,2246118.53,CASH_OUT,1
6168703,127564.33,127564.33,0.0,0.0,0.0,TRANSFER,1
6201739,118106.94,118106.94,0.0,0.0,0.0,TRANSFER,1
2766144,1835523.44,1835523.44,0.0,0.0,0.0,TRANSFER,1
1059473,4454632.3,4454632.3,0.0,387523.26,4842155.56,CASH_OUT,1
5871055,265836.1,265836.1,0.0,0.0,0.0,TRANSFER,1
6256719,453699.35,453699.35,0.0,0.0,0.0,TRANSFER,1
1511312,489514.32,489514.32,0.0,0.0,489514.32,CASH_OUT,1
6281827,114627.08,114627.08,0.0,0.0,0.0,TRANSFER,1
1927548,7513581.46,7513581.46,0.0,1190957.66,8704539.12,CASH_OUT,1
4315435,6647155.99,6647155.99,0.0,0.0,0.0,TRANSFER,1
6272967,99165.12,99165.12,0.0,58926.37,158091.49,CASH_OUT,1
6040486,367980.99,367980.99,0.0,38222.61,406203.6,CASH_OUT,1
1059600,418691.02,418691.02,0.0,0.0,0.0,TRANSFER,1
1030531,91691.75,91691.75,0.0,0.0,0.0,TRANSFER,1
6272935,2480321.85,2480321.85,0.0,42477.24,2522799.09,CASH_OUT,1
1030472,126715.84,126715.84,0.0,273157.93,399873.77,CASH_OUT,1
6272936,2654302.46,2654302.46,0.0,0.0,0.0,TRANSFER,1
1992853,225361.44,225361.44,0.0,0.0,0.0,TRANSFER,1
2588245,38427.47,38427.47,0.0,0.0,0.0,TRANSFER,1
1059531,1076739.91,1076739.91,0.0,2186542.64,3263282.55,CASH_OUT,1
6010917,2277862.67,2277862.67,0.0,6894555.29,9172417.96,CASH_OUT,1
6358067,2046684.58,2046684.58,0.0,124190.88,2170875.46,CASH_OUT,1
3683,18627.02,18627.02,0.0,0.0,0.0,TRANSFER,1
1526206,412511.32,412511.32,0.0,0.0,0.0,TRANSFER,1
1889542,1132311.86,1132311.86,0.0,0.0,0.0,TRANSFER,1
6173011,30245.46,30245.46,0.0,0.0,0.0,TRANSFER,1
4204421,1309602.55,1309602.55,0.0,0.0,0.0,TRANSFER,1
4388135,1348095.12,1348095.12,0.0,0.0,0.0,TRANSFER,1
1030361,21174.45,21174.45,0.0,0.0,0.0,TRANSFER,1
6010945,398041.98,398041.98,0.0,0.0,0.0,TRANSFER,1
6359256,329424.14,329424.14,0.0,0.0,0.0,TRANSFER,1
6170519,96989.06,96989.06,0.0,0.0,0.0,TRANSFER,1
1025519,337974.21,337974.21,0.0,0.0,337974.21,CASH_OUT,1
5324384,200418.1,200418.1,0.0,902091.87,1102509.97,CASH_OUT,1
6362470,31887.18,31887.18,0.0,0.0,0.0,TRANSFER,1
1030626,353045.35,353045.35,0.0,981978.74,1335024.09,CASH_OUT,1
5559704,56517.37,56517.37,0.0,0.0,56517.37,CASH_OUT,1
1030458,150405.2,150405.2,0.0,170707.62,321112.82,CASH_OUT,1
6034231,1146381.44,1146381.44,0.0,0.0,0.0,TRANSFER,1
6051526,103909.1,103909.1,0.0,0.0,0.0,TRANSFER,1
3913873,830803.43,830803.43,0.0,0.0,0.0,TRANSFER,1
6272362,6038051.03,6038051.03,0.0,741636.76,6779687.79,CASH_OUT,1
6273147,2391612.36,2391612.36,0.0,7064207.13,9455819.49,CASH_OUT,1
4785642,4677358.76,4677358.76,0.0,0.0,0.0,TRANSFER,1
3611012,1621056.88,1621056.88,0.0,511091.84,2132148.72,CASH_OUT,1
6308479,1467968.73,1467968.73,0.0,0.0,0.0,TRANSFER,1
6266211,281087.01,281087.01,0.0,0.0,0.0,TRANSFER,1
1059579,511379.9,511379.9,0.0,3439249.7,3950629.6,CASH_OUT,1
1030342,6501303.14,6501303.14,0.0,4439499.5,10940802.64,CASH_OUT,1
6010941,311487.14,311487.14,0.0,0.0,0.0,TRANSFER,1
6196334,457789.14,457789.14,0.0,0.0,0.0,TRANSFER,1
4785634,92145.4,92145.4,0.0,0.0,0.0,TRANSFER,1
1499187,1822754.86,1822754.86,0.0,0.0,0.0,TRANSFER,1
992141,1069508.42,1069508.42,0.0,172254.0,1439496.96,CASH_OUT,1
6134800,179997.78,179997.78,0.0,0.0,0.0,TRANSFER,1
1030657,1534985.07,1534985.07,0.0,0.0,0.0,TRANSFER,1
6021375,19952.89,19952.89,0.0,41255.75,61208.64,CASH_OUT,1
3611021,1061353.33,1061353.33,0.0,0.0,0.0,TRANSFER,1
6020473,104171.37,104171.37,0.0,64407.18,168578.56,CASH_OUT,1
6036624,815297.9,815297.9,0.0,363475.49,1178773.39,CASH_OUT,1
6284442,1467987.57,1467987.57,0.0,0.0,1467987.57,CASH_OUT,1
4622134,338062.05,338062.05,0.0,0.0,0.0,TRANSFER,1
1030397,55062.46,55062.46,0.0,0.0,0.0,TRANSFER,1
248771,1832319.42,1832319.42,0.0,0.0,0.0,TRANSFER,1
2812964,1385945.61,1385945.61,0.0,446776.76,1832722.37,CASH_OUT,1
2773413,1123639.01,1123639.01,0.0,0.0,0.0,TRANSFER,1
1511325,208630.6,208630.6,0.0,337304.83,545935.44,CASH_OUT,1
6032847,1064995.85,1064995.85,0.0,0.0,1064995.85,CASH_OUT,1
3222408,52795.24,52795.24,0.0,61166.14,113961.38,CASH_OUT,1
6361047,6512846.44,6512846.44,0.0,0.0,0.0,TRANSFER,1
1144355,2540410.33,2540410.33,0.0,0.0,0.0,TRANSFER,1
1059586,8999.56,8999.56,0.0,0.0,0.0,TRANSFER,1
4785013,46073.56,46073.56,0.0,1962.98,48036.54,CASH_OUT,1
6358038,219407.52,219407.52,0.0,197970.87,417378.38,CASH_OUT,1
4142545,786480.78,786480.78,0.0,1590386.44,2376867.23,CASH_OUT,1
6010955,3965182.83,3965182.83,0.0,0.0,0.0,TRANSFER,1
1051570,3492056.91,3492056.91,0.0,793803.18,4285860.09,CASH_OUT,1
5187820,7677120.59,7677120.59,0.0,0.0,0.0,TRANSFER,1
6283819,120582.86,120582.86,0.0,322996.71,443579.57,CASH_OUT,1
2800936,1052668.73,1052668.73,0.0,789618.33,1842287.06,CASH_OUT,1
3950449,1796406.6,1796406.6,0.0,0.0,1796406.6,CASH_OUT,1
1059235,5624.02,5624.02,0.0,0.0,0.0,TRANSFER,1
1070172,3062506.58,3062506.58,0.0,0.0,0.0,TRANSFER,1
4863914,291264.2,291264.2,0.0,439892.58,731156.78,CASH_OUT,1
4556350,185238.61,185238.61,0.0,0.0,0.0,TRANSFER,1
3958615,3374.25,3374.25,0.0,94021.36,97395.6,CASH_OUT,1
5737449,1082200.06,1082200.06,0.0,0.0,0.0,TRANSFER,1
2531840,216179.15,216179.15,0.0,0.0,0.0,TRANSFER,1
2121441,2075328.73,2075328.73,0.0,0.0,0.0,TRANSFER,1
1030400,1155128.91,1155128.91,0.0,0.0,1155128.91,CASH_OUT,1
6113886,1094419.89,1094419.89,0.0,0.0,0.0,TRANSFER,1
6168508,2689.43,2689.43,0.0,854373.6,857063.03,CASH_OUT,1
6291681,84771.55,84771.55,0.0,0.0,0.0,TRANSFER,1
6347723,5175876.53,5175876.53,0.0,0.0,0.0,TRANSFER,1
2753225,5131896.17,5131896.17,0.0,302942.16,5434838.33,CASH_OUT,1
6008430,365332.78,365332.78,0.0,0.0,0.0,TRANSFER,1
6280928,4438931.81,4438931.81,0.0,0.0,0.0,TRANSFER,1
1059636,2145934.81,2145934.81,0.0,0.0,0.0,TRANSFER,1
1030597,755813.12,755813.12,0.0,0.0,0.0,TRANSFER,1
6296622,10000000.0,16250438.78,6250438.78,0.0,0.0,TRANSFER,1
995663,4919642.57,4919642.57,0.0,1414095.92,6333738.49,CASH_OUT,1
6344708,2109967.47,2109967.47,0.0,0.0,0.0,TRANSFER,1
6360383,212028.15,212028.15,0.0,0.0,0.0,TRANSFER,1
288376,212089.74,212089.74,0.0,0.0,0.0,TRANSFER,1
819544,212613.29,212613.29,0.0,1370788.41,1583401.69,CASH_OUT,1
6256720,453699.35,453699.35,0.0,1321758.82,1775458.17,CASH_OUT,1
6020308,226689.16,226689.16,0.0,0.0,0.0,TRANSFER,1
6168494,10000000.0,10000000.0,0.0,0.0,10000000.0,CASH_OUT,1
3618331,2230432.56,2230432.56,0.0,0.0,2230432.56,CASH_OUT,1
6039804,1425802.24,1425802.24,0.0,0.0,0.0,TRANSFER,1
4377226,98050.29,98050.29,0.0,0.0,0.0,TRANSFER,1
1030958,38150.22,38150.22,0.0,30220.14,68370.36,CASH_OUT,1
4426064,2274766.1,2274766.1,0.0,0.0,2274766.1,CASH_OUT,1
5545405,1595587.46,1595587.46,0.0,0.0,0.0,TRANSFER,1
